text,labels_int,labels,llama3,mistral,is_opinative,gemma2,gpt-3.5-turbo-0125,cachaca
Acabou de publicar uma foto https://t.co/y9y6xi1sYI,1.0,neutral,neutral,neutral,False,neutral,positive,none
Acabou de publicar uma foto https://t.co/K5D4CkBRZ7,1.0,neutral,neutral,neutral,False,neutral,neutral,none
"Recomendamos fortemente a carta de drinques com Cachaça WIBA! do @bardiniz.
.
Só delícia!
.
📍Rua São Sebastião, 169 - Alto da Boa Vista
.
#cachaça
#drinksbrasil
#coquetelaria
#bartenderlife 
#baressp
#restaurantessp https://t.co/dvkZQYi77E",1.0,neutral,positive,positive,True,positive,positive,true
"Mais uma receita mara do drinkcomigo. Nessa ela ensina uma variação de quentão delícia! 🧡
.
#Repost drinkcomigo 
・・・
Topa um ℚ𝕌𝔼ℕ𝕋𝔸̃𝕆 improvisado para aquecer estes dias frios? 
.
.
☃︎ Então lá vai: escolha um copo… https://t.co/A8JcUxPGsf",1.0,neutral,positive,positive,True,positive,positive,true
"Um drink para beber na sessão da tarde, tipo assistindo lagoa azul? Temos! 😂
.
O “Wibazulzin” é um drink leve e saboroso. A cachaça de Amburana deixa ele marcante na medida. Vale a pena experimentar. 
.
Olha a… https://t.co/mEgj6yNYQu",2.0,positive,positive,positive,True,positive,positive,true
"Olha essa sequência maravilhosa que o @finodacana fez sobre a nossa experiência de consumo, a qual chamamos carinhosamente de “Caipirinha na boca”. 👄🍓🍍💦
.
Aproveitamos a oportunidade pra dizer que inovar é fazer o… https://t.co/nV1xWLILkm",1.0,neutral,positive,positive,True,positive,positive,true
"Nossas cachaças agora no @Alambiqueir0 em Avaré. 💀🍸E começa uma parceria. 💜
.
#Repost @Alambiqueir0
.
Tá chegando mais uma grande e premiada marca de cachaça no https://t.co/ik1z3NJx6o produzida aqui no Interior do estado… https://t.co/CtSLSABGII",1.0,neutral,positive,positive,True,positive,positive,true
Amanhã vai rolar live no Instagram da confrariacopofurado com o wilson_cachaca_wiba mergulhando mais um vez no universo da cachaça. A dica é começar a seguir o Instagram: confrariacopofurado porque quem assistir… https://t.co/62EdhMI1ay,1.0,neutral,neutral,positive,True,positive,positive,true
"Hoje o produtor da Cachaça WIBA!, wilson_cachaca_wiba, fará uma live no Instagram dele às 17h, sobre um tema que é tema de aula da prodrinks.sp, uma das escolas mais respeitadas de Bartenders do Brasil. Vamos… https://t.co/PWS6BZRWHK",1.0,neutral,positive,positive,False,positive,positive,true
"Releitura do Mojito com a nossa WIBA! Branca do barnabeoficial. Só de olhar refresca!
.
Feito pelo grande robertocarvalho_oficial 
.
#cachaça
#cachaçawiba
#mojito
#instadrink em Barnabé Restaurante e Cachaçaria https://t.co/CRAkYdS6mP",1.0,neutral,positive,positive,True,positive,positive,true
"De terça à quinta, das 17h às 20h no bardiniz tem double Caipirinha de WIBA!. 😍
.
.
#cachaça
#cachaçawiba
#instadrink
#caipirinha https://t.co/fPMo0Hlly0",1.0,neutral,positive,positive,True,positive,positive,true
"Amanhã tem degustação no seobastiaoperdizes. Vamos? 
.
.
#cachaça
#cachaçadealambique
#instadrink
#degustação https://t.co/a9isFNmIJr",1.0,neutral,neutral,positive,True,positive,neutral,true
"Degustação aqui no quiosque_choppbrahma do Sam’s Club Morumbi. Venhaaaammm! 
.
.
#degustação
#morumbi
#instadrink
#cachaça em Sam's Club Brasil https://t.co/gZgwZOhh0H",1.0,neutral,positive,positive,True,positive,positive,true
"Degustação agora no bardiniz comemorando o Dia Nacional da Cachaça. Venham! 
.
.
#cachaçaartesanal
#cachaçadealambique
#dianacionaldacachaça
#instadrink em Bar Diniz https://t.co/zLHXLAFXac",1.0,neutral,positive,positive,True,positive,neutral,true
"☎️ 🍸 Alô pessoal da Zona Norte! Amanhã tem degustação das nossas Caipirinhas na boca e da nossa bebida mista de cachaça com gengibre, limão e açúcar na casaandorra. Vamos?… https://t.co/VwFiehpQHd",1.0,neutral,positive,positive,True,positive,positive,true
"Oi @paris_6, agora estamos juntos na missão de servir as melhores Caipirinhas. 🤜🤛
.
.
#cachaça
#cachaçaartesanal
#cachaçapremium
#cachaçawiba
#restaurantesp 
#paris6
#sp4you https://t.co/ufvYGQ8fpX",2.0,positive,positive,positive,False,positive,positive,true
"Agora você pode beber sua cachacinha preferida no ferroefogobutantan no Vila Butantã. 😋
.
.
#cachaça
#cachaçawiba
#instadrink
#restaurantesp https://t.co/ywGHDmPPuw",1.0,neutral,positive,positive,True,positive,neutral,true
"WIBA! Tropicália Ginger geladinha pronta para servir e ser feliz.
.
.
#cachaça
#cachaçawiba
#cachaçamista
#coquetelaria em Expo Barra funda https://t.co/5qwQ5ARtfN",1.0,neutral,positive,positive,True,positive,positive,true
"Qualidade para gente é coisa levada a sério. Ter um certificado de análise físico-química para mostrar aos nossos clientes, significa que estamos em conformidade com todos os parâmetros do… https://t.co/De9P7iR8PG",1.0,neutral,neutral,positive,True,positive,positive,true
"Cara, caramba, carambola. ✌️Prontas para virarem uma caipiwiba.
.
#cachaça
#caipirinha
#cachaçawiba
#instadrink
#delicious
#carambola
#fruits https://t.co/Dw2hdpp4yx",1.0,neutral,positive,positive,True,positive,positive,true
"O drink “Brasuca” feito pelas mãos do aazariaslhp, entrará na nova carta de coquetéis do ginteria. WIBA! Blend de Carvalhos Premium, polpa de maracujá, melaço de cana e suco de limão… https://t.co/nFdHl12Y5g",1.0,neutral,positive,positive,True,positive,positive,true
Degustação das nossas Caipirinhas na boca agora no ciccillo_pizzaria. É só chegar que as bebidas do carrinho são por nossa conta. 😉 #cachaça #cachaçawiba em Ciccillo Pizzaria https://t.co/opLeyRuxFe,1.0,neutral,positive,positive,True,positive,positive,true
Uma caipirinha feita com WIBA! Amburana para driblar esse calor por favor. 💥💦📸 estudiolilliput #cachaça #cachaçawiba #instadrink #cachaçaartesanal #cachaçadealambique #cachaçapremium https://t.co/jN5ObCngxF,1.0,neutral,positive,positive,True,positive,positive,true
"🔥 Nosso site está com ofertas de final de ano. Me diz como ganhar um kit desses e não se apaixonar? O que vem: uma miniatura de cada (1 Blend de Carvalhos, 1 Branca e 1 Amburana) + dois… https://t.co/PMRG8uPg9L",1.0,neutral,positive,positive,True,positive,positive,true
Começando a semana muito bem por motivos de: estamos em Ilhabela participando do Cozinheiros Sem Fronteiras. 🏝☀️👨🏻‍🍳🍸 #cachaçawiba #cachaçaartesanal #cachaçapremium #instadrink… https://t.co/Gy9pitKNwM,1.0,neutral,positive,positive,True,positive,positive,true
"Notícia boa! Estamos nos três endereços da imigrantesbebidas: 📍 Av. Miguel Stéfano, 2096, Saúde
📍 Rua Tonelero, 662, Lapa
📍 Av. Prof. Luiz Ignácio Anhaia Mello, 7600, Vila… https://t.co/n5EgkQHmAL",1.0,neutral,positive,positive,True,positive,neutral,true
Está rolando degustação aqui/agora no pecorinobr unidade Pinheiros.… https://t.co/okmIYCj2Dl,1.0,neutral,neutral,positive,True,positive,positive,true
"As deliciosas Caipiwibas do barfilial, na Vila Madalena, deixam sua happy hour ainda mais… https://t.co/J35av1VHtZ",1.0,neutral,positive,positive,True,positive,positive,true
"Quem cuidou da coquetelaria no lançamento da WIBA! Premium foi a talentosa monicasilveira19, que… https://t.co/bQMm0OtBr4",1.0,neutral,positive,positive,True,positive,positive,true
"Parabéns São Paulo, nós te 💜 #cachaça #cachaçawiba #saopaulo https://t.co/ecWP2r2QBn",2.0,positive,positive,positive,True,positive,positive,true
Deliciosa Caipiwiba de lichia e Wonton Frito de entrada para acompanhar. Tudo aqui no… https://t.co/w7sj9rwBJR,2.0,positive,positive,positive,True,positive,positive,none
Que tal um chocolatinho para adoçar o meio da semana? A sugestão é beber com a nossa Blend de… https://t.co/QzptXk2EMF,1.0,neutral,positive,positive,True,positive,positive,none
"Este kit é lindo. E ele é bem útil, ele. (Arraste 👉 para ver foto fora da caixa). Útil porque… https://t.co/eHnL3VkEnR",2.0,positive,positive,positive,True,positive,positive,none
"Inspirado na primavera, a churrascaria barbacoabrasil unidade Shopping Morumbi criou 4 sabores… https://t.co/DvXe0nPlUz",1.0,neutral,positive,positive,True,positive,positive,none
Sempre criando: cachaça no tubete para deixar a dose mais divertida. Estamos com um stand no… https://t.co/9OnsgUK4dM,1.0,neutral,positive,positive,True,positive,positive,true
Ainda dá tempo de votar! A cupuladacachacaoficial está elegendo as melhores Cachaças do Brasil.… https://t.co/qDqgjdrbLq,1.0,neutral,neutral,positive,True,positive,neutral,true
Abacaxi e morango são excelentes combinações para você começar a fazer sua Caipirinha na boca. E… https://t.co/Ng1MREdXVE,1.0,neutral,positive,positive,True,positive,positive,true
Começou! Tá rolando lanavilabazar com degustação nossa no stand do emporioghattas no… https://t.co/zIFvdToLQ7,1.0,neutral,positive,positive,True,positive,positive,true
"Essa é a ""Pimentinha"", apelido da cantora Elis Regina e integrante do quarteto das Caipiwibas… https://t.co/ErChv2L6Ga",1.0,neutral,neutral,positive,True,neutral,neutral,false
"Essa é a ""Abelha-Rainha"", apelido da cantora Maria Bethânia e integrante do quarteto das… https://t.co/2LQ10Xf8i7",1.0,neutral,neutral,positive,True,neutral,positive,false
Matéria linda da revistacartapremium. Para ler tudinho só acessar nosso Facebook. 😉 #cachaça… https://t.co/SydEwJQRnb,1.0,neutral,positive,positive,True,positive,positive,true
"E hoje o dia é dela, dona da prosa toda. À querida CEO da WIBA!, celia.salles, desejamos só… https://t.co/rkv2GcvWQW",1.0,neutral,positive,positive,True,positive,positive,none
"O produtor da WIBA!,  wilsonrbarros é entrevistado agora pelo Espaço Mix do grupo instamixtv… https://t.co/sWmODoXV9c",1.0,neutral,neutral,positive,False,neutral,neutral,true
"Caju, Sal e Cachaça? Hmm… Chamadinha para mostrar um pouco do que foi a gravação com o… https://t.co/TSODJUie7H",1.0,neutral,neutral,neutral,True,neutral,neutral,true
"O apresentador do ""Em Alta"", alexemalta fez uma gravação no @modigastronomia mostrando o jeito… https://t.co/aLNJ5PiQsf",1.0,neutral,neutral,positive,True,neutral,positive,none
"Caipiwiba ""Belíssima"": pitaya, abacaxi e hortelã preparada pelo barman Roberto Carvalho do… https://t.co/kmmvA0VCNy",1.0,neutral,positive,positive,False,positive,positive,true
A WIBA! Branca é uma bela surpresa para quem acha que cachaça é tudo igual. Comece preparando… https://t.co/ZuzspSeyDm,1.0,neutral,positive,positive,True,positive,positive,true
"Abacaxi, hortelã e gengibre. Uma no copo e a outra em sua forma desconstruída. Qual você prefere?… https://t.co/uCqa4fSec0",1.0,neutral,positive,neutral,True,neutral,neutral,true
A semana começou quente. 🔥 O emporiumsaopaulo das unidades Vila Nova Conceição e Itaim Bibi são… https://t.co/UYih2XnDtp,1.0,neutral,neutral,neutral,True,neutral,neutral,none
"Dia de receber visita em nosso alambique é assim: antes de conhecer o processo de produção, um brunch… https://t.co/TmvGHg9bRP",1.0,neutral,positive,neutral,True,positive,negative,true
"Pra completar o trio do encontro de gerações que aconteceu na brasseriesp, o drink criado por… https://t.co/4OeQu37EfG",1.0,neutral,neutral,neutral,True,neutral,positive,true
Novo cliente na área! Agora a cachacariacentral oferece os melhores petiscos acompanhado da cachaça… https://t.co/KYcWj1CGV2,1.0,neutral,positive,positive,True,positive,positive,true
"Amanhã, às 19h, na brasseriesp os feras da Coquetelaria Kascão Oliveira e Marcelo Serrano se unem… https://t.co/ZrsZdAIpXR",1.0,neutral,neutral,positive,False,positive,neutral,true
Lanche da tarde: papo de anjo feito com Cachaça WIBA! Branca feito pela Chef Lucia Violet Sequerra.… https://t.co/6OKDzu379F,1.0,neutral,positive,positive,True,positive,positive,true
Orgulho desses nossos clientes! Melhor contemporâneo foi para o manimanioca. Parabéns!! ✨… https://t.co/yaSM5rl9Ij,2.0,positive,positive,positive,True,positive,positive,none
"CONVITE: Na próxima segunda, dia 19, no brasseriesp, a Cachaça WIBA! reunirá um dos principais nomes… https://t.co/IUWtpiRAJf",1.0,neutral,positive,positive,False,positive,positive,true
A WIBA! também apoia o movimento Outubro Rosa. Vamos falar sobre isso? O diagnóstico precoce ainda é… https://t.co/2C2zZzL3iX,1.0,neutral,positive,positive,True,positive,positive,none
"A cupuladacachaca abriu a votação para eleger as melhores cachaças do Brasil. No ano passado, foram… https://t.co/oJTk4CfBhC",1.0,neutral,neutral,neutral,False,neutral,positive,true
"Nosso drink ""Sensação"" no @guia_folha! Ainda não experimentou essa delícia? Então corre pro… https://t.co/5sKcmSfmJZ",1.0,neutral,positive,positive,True,positive,positive,true
O mestre kascaooliveira fazendo Drinks e Caipirinhas com @amandafrancozo para o programa #papovip. 😉… https://t.co/9axSu4J1zv,1.0,neutral,neutral,positive,False,positive,positive,true
Hoje é dia de Jorge &amp; Mateus em Poços de Caldas. Somos a Cachaça patrocinadora Oficial do Camarote… https://t.co/jr7PsVXY8t,1.0,neutral,neutral,positive,True,positive,positive,true
E hoje o dia em nosso alambique foi repleto de gente boa e muitos aprendizados. Recemos: Barbocoa… https://t.co/IKuJAnuyWc,1.0,neutral,positive,positive,True,positive,positive,true
Tarde de sábado deliciosa no barhigienopolis com muitas Caipirinhas na boca. 😉 #cachaça #cachaçawiba… https://t.co/OGqBKNKs2t,1.0,neutral,positive,positive,True,positive,positive,true
"Escolheu a fruta, escolheu o tempero? Dá-lhe cachaça WIBA!👌🏻#caipirinhanaboca #jeitowiba #degustação https://t.co/VogntNwOaA",1.0,neutral,positive,positive,True,positive,positive,true
Para o domingo Caipirinha delícia de maracujá e nhoque ao molho de calabresa. Mangia che te fa bene!… https://t.co/QIpD2k1qcX,1.0,neutral,positive,positive,True,positive,positive,true
Para o domingo Caipirinha delícia de maracujá e nhoque ao molho de calabresa. Mangia che te fa bene!… https://t.co/A7SwaOCIOg,2.0,positive,positive,positive,True,positive,positive,true
"A convite do @mydrinkrocks, WIBA! foi a cachaça escolhida para a criação de drinks com café em cursos… https://t.co/O72boio1rV",1.0,neutral,positive,positive,True,positive,positive,true
O que temos para esse sábado é Caipirinha de 3 limões do armazenpaulista. Vem beber com a gente!… https://t.co/JDj5a6wELJ,2.0,positive,positive,positive,True,positive,positive,true
Treinamento para a brigada do attimorestaurante com o produtor wilson.barros.5836 e kascaooliveira.… https://t.co/Jk2ISsXdjk,1.0,neutral,neutral,neutral,False,positive,neutral,true
E o Festival do Pinhão no armazenpaulista ainda arrancando suspiros: Javali aperitivo com pinhão e… https://t.co/bjzEPLcUh9,1.0,neutral,positive,positive,True,positive,positive,true
Degustação do jeito WIBA! e com o mestre kascaooliveira preparando Caipirinhas. Vai uma aí? Alameda… https://t.co/FA1TD9C136,1.0,neutral,positive,positive,True,positive,positive,true
Mais um drink delicioso que faz parte da nossa carta de coquetéis feita pelo mestre kascaooliveira.… https://t.co/JRmWLTzOOT,2.0,positive,positive,positive,True,positive,positive,true
"Amanhã no horário da feijuca, vai rolar uma degustação deliciosa de Caipirinhas na boca no… https://t.co/uy12mrql92",1.0,neutral,positive,positive,True,positive,positive,true
Que venha o quarto encontro da Confraria da Cachaça de São Paulo. Estamos animados! Parabéns aos… https://t.co/eiynHEdbXH,2.0,positive,positive,positive,True,positive,positive,true
"No dia do trabalho, a gente trabalha levantando o copo. Vai mulherada!! 💃🏻💃 #cachaça #cachaçawiba… https://t.co/nG3UQQliI1",1.0,neutral,positive,positive,True,positive,positive,true
"Qual a programação do fds? Que tal sair pra beber o jeito WIBA! com os amigos? Acesse ""Onde… https://t.co/mW2nXR4voB",1.0,neutral,neutral,positive,False,positive,neutral,true
Aprendendo risoto com cachaça WIBA! e carne seca com o @mauricioctmaia ! O cheirinho subindo está uma… https://t.co/fy5LK74rjP,1.0,neutral,positive,positive,True,positive,positive,true
Com a gente é na base do beijo! 💋 #caipirinhanaboca #diadobeijo #cachaça #kiss https://t.co/DHEa4Dcb5w,1.0,neutral,positive,positive,True,positive,neutral,true
Quinta com gosto de sexta tem que ter WIBA! na rodada. Os meninos do blogdaengenharia e… https://t.co/fWNFcYdvZ5,1.0,neutral,positive,positive,True,positive,neutral,none
Descoberta improvável e surpreendente no sabor: Salame + Mel + Blend de Carvalhos 😱 A boca enche de… https://t.co/kWqje6KnpK,1.0,neutral,positive,positive,True,positive,positive,true
Você já sabe o que vai fazer amanhã depois do trabalho? Que tal uma degustação para conhecer o nosso… https://t.co/gBKA5pUbWG,1.0,neutral,neutral,positive,False,neutral,neutral,true
Ainda não conhece o jeito WIBA! de beber cachaça? Então quinta-feira agora (12) é a oportunidade!… https://t.co/Hs5IHqHi7E,1.0,neutral,positive,positive,True,positive,neutral,true
Sexta com presente. Olha que charme esse mini alambique que ganhamos. 😍 Perto do nosso kit e da nossa… http://t.co/U4Cai0GzGN,2.0,positive,positive,positive,True,positive,positive,true
"Vêm novidades por aí! Mais uma vez agradecemos ao Zeca da Prodrinks, escola de Bartenders, por nos ter… http://t.co/yReZ3PQw6G",1.0,neutral,positive,positive,True,positive,positive,true
Olha essa criação do Alexandre Candido Ferreira 😱 O nome do drink chama WIBA Paradise. Pra fazer essa… http://t.co/M0XqJEHDAH,1.0,neutral,neutral,positive,True,neutral,positive,true
As nossas jarrinhas ficam na mesa para você se servir na hora e na quantidade que quiser. Um jeito… http://t.co/7d1NdREEmx,1.0,neutral,positive,positive,True,positive,positive,true
